,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
10,0.0,0.213200716356,0.0,-0.213200716356,0.0,0.213200716356,0.0,0.0,0.0,0.213200716356,0.0,0.213200716356,0.0,0.426401432711,0.0,0.0,0.0,0.0,0.213200716356,-0.213200716356,0.213200716356,-0.426401432711,0.0,0.213200716356,0.0,0.0,-0.426401432711,-0.213200716356,0.0,0.0
11,0.0,0.36514837167,0.182574185835,0.0,0.0,-0.182574185835,0.182574185835,0.182574185835,0.0,-0.182574185835,0.0,-0.547722557505,0.0,0.0,0.0,0.0,0.182574185835,0.0,0.182574185835,0.182574185835,0.36514837167,0.0,-0.182574185835,0.0,0.0,0.36514837167,0.0,0.0,0.0,0.0
12,0.0,0.707106781187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.707106781187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.436435780472,0.0,0.218217890236,0.0,-0.436435780472,0.0,0.0,0.0,0.218217890236,-0.218217890236,0.0,-0.218217890236,0.0,0.0,0.218217890236,-0.218217890236,0.0,0.0,-0.218217890236,0.0,0.218217890236,0.0,0.0,0.0,-0.218217890236,0.0,0.0,0.436435780472,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.353553390593,-0.353553390593,0.0,0.0,-0.353553390593,0.353553390593,0.0,-0.353553390593,0.0,-0.353553390593,0.0,0.0,0.0,0.0,0.0,0.353553390593,0.0,0.353553390593,0.0
15,0.0,0.301511344578,0.0,0.301511344578,0.0,0.0,0.301511344578,0.0,0.0,0.0,-0.301511344578,0.0,0.0,0.0,0.0,-0.301511344578,-0.301511344578,0.0,0.0,-0.301511344578,0.0,0.301511344578,0.0,0.301511344578,0.0,0.0,0.0,0.0,0.301511344578,-0.301511344578
16,0.0,0.0,0.182574185835,0.0,0.0,0.182574185835,0.0,0.0,0.36514837167,0.0,-0.182574185835,0.0,0.0,0.0,-0.182574185835,0.0,0.0,-0.182574185835,-0.182574185835,-0.182574185835,0.547722557505,0.0,0.0,0.182574185835,0.0,0.182574185835,0.0,-0.36514837167,0.36514837167,0.0
17,0.0,0.277350098113,0.0,0.0,0.0,-0.277350098113,0.0,0.0,0.0,0.0,0.0,0.277350098113,0.0,0.0,0.0,-0.277350098113,-0.277350098113,0.0,0.0,-0.277350098113,0.277350098113,0.0,0.0,0.0,0.0,0.0,-0.554700196225,0.0,0.277350098113,0.277350098113
18,0.0,0.801783725737,0.0,0.0,0.0,-0.267261241912,0.0,0.0,0.0,0.0,0.267261241912,-0.267261241912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.267261241912,0.0,0.0,0.0,0.0,-0.267261241912,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.267261241912,-0.267261241912,0.0,-0.534522483825,0.0,-0.267261241912,0.0,0.0,0.0,0.0,0.0,0.0,-0.267261241912,0.0,0.0,0.0,0.0,-0.267261241912,0.0,-0.267261241912,0.534522483825,0.0,0.0,0.0
20,0.0,0.19245008973,-0.38490017946,-0.19245008973,0.0,0.0,0.0,-0.19245008973,0.0,0.0,0.19245008973,-0.38490017946,0.0,0.19245008973,-0.19245008973,0.0,0.0,0.0,-0.19245008973,-0.38490017946,-0.19245008973,0.0,0.0,0.0,0.0,0.38490017946,0.19245008973,0.0,-0.19245008973,0.19245008973
21,0.267261241912,0.267261241912,0.267261241912,0.0,0.0,0.0,0.267261241912,0.267261241912,0.0,0.267261241912,0.0,0.0,0.267261241912,0.0,0.0,0.267261241912,0.0,0.0,0.267261241912,0.0,0.267261241912,-0.267261241912,0.267261241912,0.0,0.0,0.267261241912,-0.267261241912,0.0,0.0,0.0
22,0.0,0.25,0.25,-0.25,0.0,-0.25,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25
23,0.0,0.353553390593,0.0,-0.353553390593,0.0,0.0,0.0,0.0,0.0,0.0,0.353553390593,0.0,0.0,0.0,0.353553390593,0.353553390593,0.0,-0.353553390593,0.0,-0.353553390593,0.353553390593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,-0.242535625036,0.0,0.0,-0.485071250073,0.0,0.0,0.242535625036,0.0,0.242535625036,0.0,-0.242535625036,0.0,0.242535625036,0.0,0.0,0.0,0.0,0.485071250073,-0.242535625036,0.0,0.0,0.242535625036,0.0,0.0,-0.242535625036,0.0,0.0,0.0,0.242535625036
25,0.0,0.359210604054,0.179605302027,0.0,0.0,0.0,-0.179605302027,0.0,0.0,0.0,0.0,-0.359210604054,0.0,0.179605302027,0.359210604054,-0.179605302027,0.0,0.0,-0.359210604054,-0.179605302027,0.359210604054,0.0,0.0,0.0,0.0,-0.179605302027,-0.179605302027,-0.359210604054,0.0,0.0
26,0.0,0.0,0.229415733871,0.229415733871,0.0,0.0,-0.229415733871,0.0,0.0,0.0,-0.458831467741,0.0,0.0,-0.229415733871,0.229415733871,0.0,0.229415733871,-0.229415733871,0.229415733871,0.0,-0.229415733871,0.0,0.0,0.0,0.229415733871,-0.229415733871,0.0,0.0,0.458831467741,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377964473009,-0.377964473009,0.0,0.0,0.0,0.0,0.0,-0.377964473009,0.377964473009,0.0,-0.377964473009,0.0,-0.377964473009,0.0,0.0,0.0,0.0,-0.377964473009
28,0.0,-0.242535625036,0.242535625036,0.0,0.0,0.242535625036,0.0,0.242535625036,0.0,0.0,0.0,0.0,0.0,0.0,-0.485071250073,0.0,0.0,-0.242535625036,0.242535625036,-0.242535625036,0.0,0.0,0.242535625036,0.0,0.0,0.0,0.485071250073,-0.242535625036,0.0,0.0
29,0.0,0.0,0.0,-0.377964473009,0.0,0.0,0.0,0.188982236505,0.0,0.188982236505,0.0,-0.377964473009,-0.188982236505,0.0,0.0,0.0,0.188982236505,0.0,0.566946709514,0.188982236505,0.188982236505,0.0,0.0,0.0,-0.188982236505,0.0,-0.188982236505,-0.188982236505,0.188982236505,-0.188982236505
30,0.0,0.213200716356,0.0,0.213200716356,-0.213200716356,0.0,0.0,0.0,0.0,0.213200716356,0.0,0.426401432711,0.0,0.0,-0.639602149067,0.0,0.0,0.0,-0.213200716356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426401432711,0.0,0.0,0.0
31,0.0,0.0,-0.353553390593,0.0,0.0,0.0,0.353553390593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.353553390593,0.0,0.0,0.353553390593,-0.353553390593,0.0,0.0,0.0,0.0,0.0,0.353553390593,0.353553390593,0.0,0.353553390593,0.0
32,0.0,0.0,0.258198889747,-0.258198889747,-0.258198889747,-0.258198889747,0.0,0.0,0.0,0.258198889747,0.258198889747,0.0,0.258198889747,0.516397779494,0.258198889747,0.0,0.0,0.0,0.0,0.0,-0.258198889747,0.258198889747,0.0,0.0,0.258198889747,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.242535625036,0.0,0.0,0.0,0.0,-0.242535625036,0.0,0.0,0.0,0.0,0.242535625036,0.0,0.727606875109,-0.242535625036,0.242535625036,0.0,0.242535625036,0.0,0.0,0.0,0.0,-0.242535625036,0.242535625036,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408248290464,0.0,-0.408248290464,0.408248290464,0.0,0.0,0.0,-0.408248290464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408248290464,0.0,0.0,-0.408248290464
35,0.0,0.0,0.0,0.301511344578,0.0,-0.301511344578,-0.301511344578,0.301511344578,-0.301511344578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301511344578,-0.301511344578,0.0,0.0,0.0,-0.301511344578,0.0,0.0,-0.301511344578,-0.301511344578,0.301511344578,0.0
36,0.0,0.0,0.554700196225,0.277350098113,0.0,0.0,0.0,0.0,0.0,-0.277350098113,0.277350098113,0.0,0.0,0.0,0.0,0.0,0.0,-0.277350098113,0.0,0.0,0.277350098113,0.0,-0.554700196225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.22360679775,0.22360679775,0.0,0.22360679775,0.0,0.22360679775,0.0,0.0,0.0,0.0,0.67082039325,0.0,0.0,0.0,-0.4472135955,0.0,0.22360679775,0.0,0.0,0.22360679775,-0.22360679775,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.377964473009,0.0,0.0,-0.377964473009,0.0,-0.377964473009,-0.377964473009,0.0,0.0,0.0,0.0,0.0,-0.377964473009,0.0,0.0,0.0,0.377964473009,-0.377964473009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.534522483825,0.0,-0.267261241912,0.0,0.0,0.0,-0.267261241912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267261241912,0.0,0.0,0.267261241912,0.0,0.0,0.0,0.0,-0.534522483825,0.0,0.267261241912,0.267261241912
40,0.267261241912,0.267261241912,0.0,-0.267261241912,-0.267261241912,0.0,0.0,0.0,0.267261241912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.534522483825,0.0,0.534522483825,0.0,0.267261241912,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.208514414057,0.0,-0.208514414057,-0.208514414057,-0.208514414057,-0.625543242171,0.0,0.0,0.0,0.0,-0.208514414057,0.0,0.0,0.208514414057,0.0,-0.208514414057,0.208514414057,0.0,0.0,0.208514414057,0.0,-0.208514414057,0.0,0.208514414057,-0.208514414057,-0.208514414057,-0.208514414057,0.0,0.0
42,0.0,-0.277350098113,-0.277350098113,-0.277350098113,0.0,0.0,0.0,0.0,0.0,-0.277350098113,0.0,-0.277350098113,-0.277350098113,0.0,-0.277350098113,0.0,0.277350098113,0.0,0.0,-0.277350098113,0.0,-0.277350098113,0.0,0.0,0.0,0.0,-0.277350098113,0.0,-0.277350098113,0.277350098113
43,0.0,0.377964473009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.377964473009,0.0,0.0,-0.377964473009,0.0,0.0,0.0,0.0,0.0,-0.377964473009,0.377964473009,0.0,0.377964473009,0.0,0.0,0.0,0.0,0.0,0.377964473009,0.0
44,0.0,0.714285714286,0.0,0.0,0.0,0.0,0.285714285714,0.142857142857,0.0,-0.285714285714,0.0,-0.285714285714,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,-0.142857142857,0.0,-0.142857142857,-0.142857142857,0.0,0.0,0.285714285714,0.0,-0.142857142857,-0.142857142857,0.142857142857
45,0.0,0.534522483825,0.267261241912,-0.267261241912,0.0,0.0,0.0,0.0,0.0,-0.267261241912,0.0,0.0,0.267261241912,-0.267261241912,0.0,0.0,0.0,-0.267261241912,0.267261241912,-0.267261241912,0.0,0.0,0.0,0.0,0.0,-0.267261241912,0.0,0.0,0.0,-0.267261241912
46,0.0,0.0,0.179605302027,0.179605302027,0.0,-0.179605302027,0.0,0.0,0.179605302027,0.179605302027,-0.179605302027,0.359210604054,0.179605302027,0.0,0.0,0.0,-0.179605302027,0.0,0.718421208107,0.0,0.0,0.179605302027,-0.179605302027,0.0,0.0,-0.179605302027,0.0,0.0,0.0,0.0
47,0.0,0.0,0.301511344578,0.0,0.0,0.0,0.0,0.0,0.0,0.301511344578,0.301511344578,0.301511344578,0.0,0.0,0.0,0.0,0.301511344578,-0.301511344578,0.0,-0.301511344578,0.301511344578,0.0,0.0,0.0,0.0,0.301511344578,-0.301511344578,0.301511344578,0.0,0.0
48,-0.22360679775,0.22360679775,0.0,0.0,0.0,0.0,0.4472135955,-0.22360679775,0.22360679775,0.0,0.0,0.22360679775,0.0,0.0,-0.22360679775,0.0,0.0,0.0,-0.22360679775,-0.22360679775,0.0,-0.22360679775,0.22360679775,0.0,0.0,0.22360679775,-0.22360679775,0.0,0.0,0.4472135955
49,0.0,0.426401432711,-0.213200716356,-0.213200716356,0.0,-0.213200716356,0.0,-0.213200716356,0.0,0.0,0.0,0.0,0.213200716356,0.0,0.0,0.0,0.0,0.0,0.213200716356,-0.213200716356,0.0,0.0,0.0,0.0,0.0,0.213200716356,-0.213200716356,0.0,0.639602149067,0.0
50,0.0,0.242535625036,0.0,0.242535625036,0.0,0.0,0.242535625036,0.0,0.0,0.0,0.242535625036,0.242535625036,0.0,0.0,0.0,-0.242535625036,-0.242535625036,0.0,-0.485071250073,0.0,0.0,0.0,-0.242535625036,-0.242535625036,0.0,0.0,0.0,-0.485071250073,0.0,0.0
51,0.0,0.0,0.0,-0.333333333333,0.333333333333,0.0,-0.333333333333,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.333333333333,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,-0.25,0.0,0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-0.25,0.0,-0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,-0.25,0.0
53,0.0,0.625543242171,0.208514414057,-0.208514414057,0.0,-0.208514414057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.417028828114,0.208514414057,0.0,0.0,0.0,-0.208514414057,0.208514414057,0.208514414057,0.0,-0.208514414057,0.0,0.0,0.0,0.0,0.208514414057,-0.208514414057
54,0.0,0.0,0.0,0.0,0.288675134595,0.57735026919,0.0,0.288675134595,0.0,-0.288675134595,0.288675134595,0.0,0.0,0.0,0.0,0.0,-0.288675134595,0.0,0.0,-0.288675134595,0.0,0.288675134595,0.0,0.0,0.0,-0.288675134595,0.0,0.0,0.0,0.0
55,0.0,0.0,0.179605302027,0.0,-0.359210604054,0.0,0.179605302027,0.359210604054,0.0,0.0,0.0,-0.359210604054,0.0,0.0,0.0,0.0,0.0,0.0,0.359210604054,-0.179605302027,0.179605302027,0.0,0.0,0.0,0.0,0.179605302027,0.0,-0.53881590608,-0.179605302027,0.0
56,0.0,-0.213200716356,-0.213200716356,0.0,-0.213200716356,-0.213200716356,0.0,0.0,0.0,0.213200716356,-0.213200716356,0.0,0.0,-0.213200716356,-0.213200716356,0.0,0.213200716356,-0.213200716356,0.213200716356,0.0,0.0,0.213200716356,0.213200716356,0.0,0.0,0.213200716356,0.0,-0.426401432711,0.0,0.426401432711
57,0.0,0.267261241912,0.267261241912,-0.267261241912,-0.534522483825,0.0,0.0,0.267261241912,0.0,0.0,0.0,0.0,-0.267261241912,0.0,0.0,0.0,0.0,-0.267261241912,0.0,-0.267261241912,0.0,0.0,-0.267261241912,0.267261241912,0.0,0.267261241912,0.0,0.0,0.0,0.0
58,0.0,0.0,0.2,0.0,0.2,-0.4,0.0,0.6,0.0,0.0,0.0,-0.2,0.0,0.0,-0.2,0.0,0.0,0.2,-0.2,-0.2,-0.2,0.2,-0.2,0.0,0.0,0.0,0.2,-0.2,0.0,0.0
59,0.0,0.493196961916,0.164398987305,-0.493196961916,0.0,0.0,0.164398987305,0.0,0.0,0.328797974611,0.0,0.164398987305,0.0,0.0,-0.164398987305,0.0,0.0,0.0,0.328797974611,0.0,0.164398987305,0.328797974611,0.0,0.0,0.0,-0.164398987305,0.0,0.0,0.0,-0.164398987305
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.408248290464,0.0,0.0,0.0,0.0,0.0,-0.408248290464,0.0,0.0,-0.408248290464,-0.408248290464,0.0,0.0,0.0,0.0,0.0,-0.408248290464,-0.408248290464
61,0.0,0.208514414057,-0.208514414057,-0.208514414057,0.0,0.0,0.417028828114,0.0,-0.417028828114,0.208514414057,0.208514414057,0.0,0.0,0.0,-0.417028828114,0.0,0.0,0.208514414057,0.208514414057,-0.208514414057,-0.208514414057,-0.208514414057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.208514414057
62,0.0,0.218217890236,-0.218217890236,-0.218217890236,0.0,0.0,0.218217890236,0.0,-0.436435780472,0.218217890236,0.218217890236,0.0,0.0,0.0,-0.436435780472,0.218217890236,0.0,0.218217890236,0.218217890236,-0.218217890236,-0.218217890236,-0.218217890236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.218217890236
63,0.0,0.229415733871,-0.229415733871,-0.229415733871,0.0,0.0,0.229415733871,0.0,-0.458831467741,0.229415733871,0.229415733871,0.0,0.0,0.0,-0.458831467741,0.0,0.0,0.229415733871,0.229415733871,-0.229415733871,0.0,-0.229415733871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.229415733871
64,0.0,0.208514414057,-0.208514414057,-0.208514414057,0.0,0.0,0.208514414057,0.0,-0.417028828114,0.208514414057,0.417028828114,0.0,0.0,0.0,-0.417028828114,0.0,0.0,0.208514414057,0.208514414057,-0.208514414057,-0.208514414057,-0.208514414057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.208514414057
65,0.0,0.417028828114,0.0,0.0,0.0,0.0,0.417028828114,0.0,0.0,-0.208514414057,0.0,0.208514414057,0.0,0.0,-0.208514414057,0.0,0.0,0.0,0.417028828114,-0.417028828114,0.0,0.0,0.208514414057,0.0,-0.208514414057,0.0,0.0,0.0,0.208514414057,-0.208514414057
66,0.0,0.417028828114,0.0,0.0,-0.417028828114,0.0,0.0,0.208514414057,-0.208514414057,-0.208514414057,0.208514414057,-0.208514414057,-0.208514414057,0.0,0.0,0.0,-0.208514414057,0.208514414057,-0.208514414057,-0.208514414057,0.0,-0.208514414057,0.0,0.208514414057,0.0,0.208514414057,0.0,0.0,-0.208514414057,-0.208514414057
67,0.0,0.174077655956,0.174077655956,0.0,-0.348155311911,0.174077655956,0.0,0.174077655956,0.0,-0.174077655956,0.174077655956,0.522232967867,0.0,0.0,0.348155311911,0.174077655956,0.174077655956,0.0,0.174077655956,0.0,0.174077655956,0.0,0.0,0.0,0.0,0.348155311911,0.0,0.174077655956,0.0,-0.174077655956
68,0.0,0.242535625036,0.242535625036,-0.485071250073,0.0,-0.242535625036,0.0,-0.242535625036,0.242535625036,0.0,0.0,-0.242535625036,0.0,0.0,0.0,0.242535625036,-0.242535625036,0.0,0.0,-0.242535625036,0.0,-0.242535625036,0.0,0.0,0.0,0.0,-0.242535625036,0.242535625036,0.0,0.242535625036
69,0.208514414057,0.0,0.0,0.208514414057,0.0,0.0,0.208514414057,0.0,0.0,0.0,0.0,-0.208514414057,-0.208514414057,0.0,0.0,-0.208514414057,0.0,0.0,0.0,-0.625543242171,0.0,-0.208514414057,0.0,0.0,-0.208514414057,0.0,0.208514414057,-0.208514414057,-0.417028828114,0.0
70,0.0,0.0,0.0,-0.458831467741,0.0,0.229415733871,0.0,0.458831467741,0.0,0.229415733871,0.0,0.0,0.0,0.0,0.0,0.229415733871,0.0,0.0,-0.458831467741,-0.229415733871,0.0,0.0,0.0,0.0,0.0,-0.229415733871,0.0,0.229415733871,-0.229415733871,0.0
71,0.0,0.534522483825,0.0,0.0,0.0,0.0,0.0,0.0,0.267261241912,0.0,0.0,0.0,0.0,0.0,-0.267261241912,0.0,0.0,0.267261241912,0.0,-0.267261241912,0.267261241912,0.0,0.0,-0.267261241912,0.267261241912,0.0,0.267261241912,-0.267261241912,0.267261241912,0.0
72,-0.2,0.2,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,0.2,-0.6,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,0.2,0.2,0.0,-0.2,-0.4,0.0,0.0,0.2,0.2,0.0,0.0
73,0.0,0.0,0.0,-0.316227766017,0.0,0.0,0.316227766017,0.0,0.316227766017,0.0,0.0,-0.316227766017,-0.316227766017,0.0,0.0,0.0,0.0,-0.316227766017,0.0,-0.316227766017,0.316227766017,0.0,0.0,0.0,0.0,-0.316227766017,0.0,-0.316227766017,0.0,0.0
74,0.0,0.277350098113,0.0,-0.277350098113,0.554700196225,0.0,0.0,0.0,0.0,-0.277350098113,-0.277350098113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277350098113,-0.277350098113,-0.277350098113,0.0,-0.277350098113,0.0,0.0,0.0,0.0,0.0,0.0,-0.277350098113
75,0.0,0.0,0.4472135955,-0.4472135955,0.0,0.0,0.4472135955,0.0,0.0,-0.4472135955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4472135955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,-0.534522483825,0.0,0.0,0.267261241912,0.267261241912,0.0,0.0,-0.267261241912,-0.267261241912,0.0,0.0,0.0,0.0,0.0,-0.267261241912,0.0,-0.267261241912,0.0,0.0,0.0,0.267261241912,0.0,0.267261241912,-0.267261241912,0.0,-0.267261241912,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57735026919,0.0,0.0,-0.57735026919,0.0,0.0,0.0,0.0,-0.57735026919,0.0,0.0,0.0,0.0,0.0
78,0.258198889747,0.0,-0.258198889747,0.0,0.0,0.0,0.0,0.0,0.0,0.258198889747,0.258198889747,0.258198889747,0.0,0.0,0.516397779494,0.0,0.0,-0.258198889747,0.0,0.0,0.0,-0.258198889747,-0.258198889747,-0.258198889747,0.0,0.258198889747,0.0,0.0,0.0,-0.258198889747
79,0.0,-0.53881590608,0.0,-0.179605302027,0.0,-0.359210604054,0.0,0.0,0.0,0.0,0.0,-0.179605302027,0.0,0.0,0.0,-0.179605302027,0.0,0.0,0.179605302027,-0.179605302027,0.0,0.0,0.179605302027,-0.359210604054,0.0,0.0,-0.359210604054,0.0,0.359210604054,0.0
80,0.0,0.0,0.0,0.0,0.204124145232,-0.204124145232,0.204124145232,0.204124145232,0.204124145232,0.0,0.0,-0.204124145232,0.0,0.0,0.0,0.0,-0.204124145232,-0.204124145232,0.204124145232,-0.204124145232,0.0,0.0,-0.204124145232,0.0,0.0,-0.612372435696,-0.408248290464,0.0,0.0,0.0
81,0.0,0.229415733871,0.0,-0.229415733871,0.0,-0.229415733871,0.229415733871,-0.229415733871,0.0,0.0,0.0,-0.458831467741,0.0,-0.229415733871,0.0,0.229415733871,0.0,0.229415733871,0.0,-0.229415733871,0.0,-0.229415733871,0.0,0.0,0.229415733871,0.0,-0.458831467741,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.204124145232,0.204124145232,-0.204124145232,0.0,0.204124145232,0.0,0.0,-0.204124145232,0.0,0.0,0.0,0.0,-0.204124145232,-0.204124145232,-0.204124145232,0.0,0.0,0.204124145232,0.0,-0.204124145232,0.408248290464,0.0,0.0,0.204124145232,-0.612372435696
83,-0.185695338177,0.185695338177,-0.185695338177,-0.371390676354,0.0,-0.371390676354,0.0,0.185695338177,0.185695338177,0.0,0.0,0.0,0.0,0.0,0.0,-0.185695338177,0.185695338177,0.185695338177,-0.371390676354,-0.185695338177,0.185695338177,0.0,-0.185695338177,0.0,0.0,0.0,0.185695338177,0.0,0.371390676354,0.185695338177
84,-0.164398987305,0.0,0.164398987305,-0.493196961916,0.0,-0.164398987305,0.0,0.164398987305,-0.164398987305,0.0,-0.164398987305,0.328797974611,0.0,0.0,0.164398987305,0.0,0.0,0.0,0.493196961916,-0.164398987305,0.164398987305,-0.164398987305,0.0,0.0,0.0,0.328797974611,0.0,0.0,0.164398987305,0.0
85,0.0,0.0,0.0,0.0,0.0,-0.22360679775,0.0,0.0,0.0,-0.4472135955,0.0,0.0,0.0,0.22360679775,0.0,0.0,0.22360679775,0.4472135955,0.22360679775,-0.22360679775,0.0,0.0,0.0,0.0,-0.22360679775,0.22360679775,0.0,0.0,0.4472135955,0.22360679775
86,0.4472135955,0.67082039325,0.0,-0.22360679775,0.0,0.0,0.0,0.0,0.0,-0.22360679775,0.0,0.0,0.0,0.0,0.0,0.22360679775,0.0,0.0,0.22360679775,0.0,0.0,0.0,0.22360679775,0.0,0.0,0.22360679775,0.0,0.0,0.22360679775,0.0
